start,end,name,index
513.84,515.953,p_bent,5
515.954,516.681,t_straighten,18
516.681,517.136,p_stand,10
517.136,518.59,t_turn,19
518.59,521.022,a_walk,4
521.022,528.226,p_stand,10
528.226,529.431,t_turn,19
529.431,534.226,p_stand,10
534.227,535.431,t_turn,19
535.431,552.931,p_stand,10
552.953,553.953,t_turn,19
553.954,576.59,p_stand,10
576.59,577.817,t_turn,19
577.817,578.84,p_stand,10
578.84,579.522,t_turn,19
579.522,603.909,p_stand,10
603.909,604.636,t_turn,19
604.658,608.362,a_loadwalk,3
608.362,610.84,p_stand,10
610.84,613.817,a_ascend,0
613.84,618.454,a_loadwalk,3
618.454,620.386,p_stand,10
620.386,621.386,a_walk,4
621.386,622.704,t_turn,19
622.704,623.84,t_bend,11
623.84,627.749,p_bent,5
627.772,628.635,t_straighten,18
628.635,629.658,p_stand,10
629.658,630.636,t_turn,19
630.636,632.636,a_walk,4
632.636,636.885,p_stand,10
636.886,637.726,t_turn,19
637.727,641.181,a_walk,4
641.181,651.885,p_stand,10
651.908,652.794,t_turn,19
652.794,653.703,a_walk,4
653.703,654.59,t_turn,19
654.59,656.022,p_stand,10
656.022,657.272,t_stand_sit,17
657.272,691.886,p_sit,8
691.886,692.476,t_sit_stand,15
692.476,693.09,t_stand_sit,17
693.09,880.885,p_sit,8
880.885,881.726,t_sit_stand,15
881.726,882.59,t_turn,19
882.59,884.318,a_walk,4
884.318,885.521,p_stand,10
885.521,886.885,t_turn,19
886.908,887.658,a_walk,4
887.658,888.999,t_bend,11
888.999,890.681,p_bent,5
890.703,891.635,t_straighten,18
891.636,892.272,t_turn,19
892.272,894.635,a_loadwalk,3
894.635,899.635,p_stand,10
899.636,905.454,a_loadwalk,3
905.454,907.817,a_descend,1
907.817,911.84,a_loadwalk,3
911.84,912.431,p_stand,10
912.454,913.272,t_turn,19
913.272,916.772,a_walk,4
916.772,917.772,t_turn,19
917.772,921.681,a_walk,4
921.681,927.294,p_stand,10
927.294,928.295,t_turn,19
928.295,928.726,a_loadwalk,3
928.726,929.749,t_bend,11
929.75,931.817,p_bent,5
931.817,932.385,t_straighten,18
932.385,933.021,t_turn,19
933.022,934.544,a_loadwalk,3
934.544,936.272,p_stand,10
936.272,936.726,t_turn,19
936.726,937.431,a_loadwalk,3
937.431,938.112,t_bend,11
938.112,939.635,p_bent,5
939.658,940.25,t_straighten,18
940.25,940.727,t_turn,19
940.749,943.318,a_walk,4
943.318,1001.817,p_stand,10
1001.817,1003.044,t_turn,19
1003.044,1012.84,p_stand,10
1012.84,1014.885,a_walk,4
1014.885,1017.362,a_ascend,0
1017.363,1021.34,a_walk,4
1021.34,1032.317,a_ascend,0
1032.318,1035.954,a_walk,4
1035.976,1037.113,p_stand,10
1037.135,1039.749,a_walk,4
1039.749,1041.022,t_turn,19
1041.022,1043.295,p_stand,10
1043.295,1046.362,a_walk,4
1046.362,1047.84,p_stand,10
1047.84,1049.84,a_walk,4
1049.84,1060.203,p_stand,10
1060.203,1061.931,t_turn,19
1061.931,1062.589,a_walk,4
1062.589,1063.476,t_turn,19
1063.476,1065.703,p_stand,10
1065.703,1066.567,t_bend,11
1066.567,1069.953,p_bent,5
1069.953,1071.18,t_straighten,18
1071.204,1075.181,p_stand,10
1076.954,1079.522,p_squat,9
1080.545,1087.953,p_stand,10
1087.953,1089.135,t_stand_sit,17
1089.135,1092.59,p_sit,8
1092.59,1093.976,t_sit_lie,14
1093.976,1098.772,p_lie,7
1104.908,1110.362,p_lie,7
1110.363,1111.795,t_lie_sit,13
1111.795,1116.703,p_sit,8
1116.703,1117.976,t_sit_stand,15
1117.999,1124.317,p_stand,10
1124.34,1125.272,t_bend,11
1125.272,1128.794,p_bent,5
1128.794,1129.999,t_straighten,18
1129.999,1134.249,p_stand,10
1135.545,1140.045,p_squat,9
1141.272,1146.385,p_stand,10
1146.385,1148.453,t_stand_sit,17
1148.454,1152.703,p_sit,8
1152.703,1154.135,t_sit_lie,14
1154.136,1157.862,p_lie,7
1164.408,1169.908,p_lie,7
1169.909,1171.386,t_lie_sit,13
1171.386,1176.386,p_sit,8
1176.386,1177.545,t_sit_stand,15
1177.545,1184.09,p_stand,10
1184.09,1185.295,t_bend,11
1185.318,1188.362,p_bent,5
1188.362,1189.817,t_straighten,18
1189.817,1194.021,p_stand,10
1195.453,1199.362,p_squat,9
1200.34,1206.021,p_stand,10
1206.021,1207.703,t_stand_sit,17
1207.703,1212.75,p_sit,8
1212.75,1214.159,t_sit_lie,14
1214.159,1218.067,p_lie,7
1224.886,1229.908,p_lie,7
1229.909,1231.249,t_lie_sit,13
1231.249,1235.453,p_sit,8
1235.453,1236.862,t_sit_stand,15
1236.863,1242.34,p_stand,10
1242.34,1243.84,t_bend,11
1243.84,1247.84,p_bent,5
1247.862,1249.067,t_straighten,18
1249.067,1254.272,p_stand,10
1255.635,1259.499,p_squat,9
1260.499,1265.18,p_stand,10
1265.18,1266.75,t_stand_sit,17
1266.75,1271.5,p_sit,8
1271.522,1272.886,t_sit_lie,14
1272.908,1277.863,p_lie,7
1285.271,1290.453,p_lie,7
1290.453,1292.09,t_lie_sit,13
1292.09,1296.794,p_sit,8
1296.794,1298.021,t_sit_stand,15
1298.022,1305.249,p_stand,10
1305.249,1306.612,t_bend,11
1306.612,1309.794,p_bent,5
1309.794,1311.135,t_straighten,18
1311.135,1314.772,p_stand,10
1315.908,1320.703,p_squat,9
1322.113,1327.908,p_stand,10
1327.908,1330.271,t_stand_sit,17
1330.271,1334.067,p_sit,8
1334.068,1335.84,t_sit_lie,14
1335.84,1340.658,p_lie,7
1347.704,1348.362,t_lie_sit,13
1348.362,1349.794,t_sit_lie,14
1349.794,1355.771,p_lie,7
1355.772,1357.612,t_lie_sit,13
1357.635,1361.794,p_sit,8
1361.794,1363.272,t_sit_stand,15
1363.272,1367.794,p_stand,10
1367.794,1368.862,t_turn,19
1368.863,1370.271,p_stand,10
1370.271,1374.021,a_walk,4
1374.022,1379.385,p_stand,10
1379.385,1382.363,a_walk,4
1382.363,1385.068,p_stand,10
1385.068,1386.34,a_walk,4
1386.34,1387.34,t_turn,19
1387.362,1390.749,p_stand,10
1390.749,1392.658,a_walk,4
1392.658,1393.977,t_turn,19
1393.977,1395.363,p_stand,10
1395.385,1396.226,t_turn,19
1396.226,1399.522,p_stand,10
1399.522,1400.409,t_bend,11
1400.409,1401.363,t_straighten,18
1401.363,1402.476,t_turn,19
1402.477,1403.795,t_stand_sit,17
1403.795,1417.34,p_sit,8
1417.34,1418.567,t_sit_stand,15
1418.567,1420.34,t_turn,19
1420.34,1421.158,p_stand,10
1421.159,1423.022,t_turn,19
1423.022,1424.044,a_walk,4
1424.044,1440.112,p_stand,10
1440.113,1441.271,t_bend,11
1441.271,1449.271,p_bent,5
1449.272,1450.681,t_straighten,18
1450.681,1451.431,t_turn,19
1451.431,1456.09,p_stand,10
1456.09,1458.658,a_walk,4
1458.658,1459.658,t_turn,19
1459.659,1461.113,p_stand,10
1461.113,1461.818,p_stand,10
1461.818,1466.545,a_walk,4
1466.567,1472.794,p_stand,10
1472.794,1473.976,a_walk,4
1473.976,1474.954,t_turn,19
1474.954,1477.75,p_stand,10
1477.772,1478.885,t_turn,19
1478.886,1483.977,a_walk,4
1483.999,1488.885,p_stand,10
1488.908,1490.226,t_turn,19
1490.227,1491.704,p_stand,10
1491.704,1497.181,a_walk,4
1497.181,1514.749,p_stand,10
1514.75,1516.567,a_walk,4
1516.567,1517.794,t_turn,19
1517.794,1518.544,p_stand,10
1518.544,1519.294,t_turn,19
1519.294,1522.385,a_walk,4
1522.385,1527.271,a_descend,1
1527.272,1528.618,p_stand,10
1528.618,1530.209,a_walk,4
1530.249,1531.112,t_turn,19
1531.112,1536.909,p_stand,10
1536.909,1538.226,t_turn,19
1538.226,1540.385,a_walk,4
1540.385,1543.59,p_stand,10
1543.59,1544.431,t_bend,11
1544.431,1545.59,p_bent,5
1545.59,1547.136,t_straighten,18
1547.136,1553.249,p_stand,10
1553.249,1554.317,t_bend,11
1554.34,1556.795,p_bent,5
1556.795,1558.159,t_straighten,18
1558.159,1568.544,p_stand,10
1568.544,1569.476,t_bend,11
1569.476,1571.681,p_bent,5
1571.681,1572.544,t_straighten,18
1572.544,1577.681,p_stand,10
1577.681,1578.545,t_turn,19
1578.545,1579.522,t_bend,11
1579.522,1595.612,p_bent,5
1595.612,1596.385,t_straighten,18
1596.385,1597.044,t_turn,19
1597.044,1599.181,a_walk,4
1599.181,1604.612,p_stand,10
1604.612,1605.318,t_turn,19
1605.318,1606.522,a_walk,4
1606.522,1702.272,p_stand,10
1702.272,1703.43,t_turn,19
1703.43,1705.817,a_walk,4
1705.817,1715.749,p_stand,10
1715.749,1718.181,a_walk,4
1718.181,1723.795,a_descend,1
1723.817,1726.135,a_walk,4
1726.136,1727.09,p_stand,10
1727.09,1728.453,a_walk,4
1728.453,1729.658,t_turn,19
1729.658,1731.658,p_stand,10
1731.658,1733.59,t_turn,19
1733.59,1737.408,a_walk,4
1737.408,1737.794,p_stand,10
1737.794,1738.703,t_bend,11
1738.703,1739.681,p_bent,5
1739.681,1740.453,t_straighten,18
1740.454,1742.544,p_stand,10
1742.544,1744.318,t_stand_sit,17
1744.318,1803.09,p_sit,8
1803.112,1804.067,t_sit_stand,15
1804.067,1806.294,a_walk,4
1806.294,1808.09,a_jump,2
1808.09,1810.84,p_stand,10
1810.84,1811.84,t_turn,19
1811.84,1814.613,a_walk,4
1814.613,1818.135,p_stand,10
1818.135,1819.613,a_walk,4
1819.613,1820.431,t_turn,19
1820.431,1828.022,a_walk,4
1828.022,1837.34,p_stand,10
