start,end,name,index
497.957,499.228,a_walk,4
499.228,502.895,p_stand,10
505.623,511.088,p_stand,10
515.421,518.272,a_walk,4
518.285,534.665,p_stand,10
534.665,535.51,t_turn,19
535.515,539.731,p_stand,10
539.731,541.253,t_turn,19
541.275,547.569,p_stand,10
549.9,571.061,p_stand,10
573.144,579.764,p_stand,10
579.768,580.582,t_turn,19
580.586,582.989,p_stand,10
582.989,584.535,t_turn,19
584.556,601.73,p_stand,10
601.73,602.946,t_turn,19
602.964,604.475,p_stand,10
604.475,610.14,t_turn,19
610.14,613.014,p_stand,10
613.014,614.327,t_turn,19
614.334,616.349,t_bend,11
616.364,617.215,t_straighten,18
617.215,617.84,t_turn,19
617.847,619.347,a_loadwalk,3
619.374,624.066,p_stand,10
624.066,625.999,t_turn,19
626.015,632.948,p_stand,10
632.948,639.682,t_turn,19
639.682,642.682,p_stand,10
642.732,644.432,t_turn,19
644.44,656.407,p_stand,10
656.423,657.323,t_turn,19
657.356,666.972,p_stand,10
666.972,668.855,t_turn,19
668.912,715.25,p_stand,10
715.25,717.75,t_turn,19
717.75,721.5,a_loadwalk,3
721.5,728.1,a_ascend,0
728.133,744.908,a_loadwalk,3
744.908,746.342,t_bend,11
746.375,747.408,t_straighten,18
747.425,749.458,a_walk,4
749.491,753.258,p_stand,10
753.258,754.891,t_turn,19
754.891,757.674,a_walk,4
757.674,760.6,t_stand_sit,17
760.6,771.947,p_sit,8
776.754,854.0,p_sit,8
857.84,903.259,p_sit,8
908.518,928.37,p_sit,8
932.0,952.2,p_sit,8
952.256,954.625,t_sit_stand,15
954.625,958.049,t_turn,19
958.049,960.975,t_bend,11
960.975,961.011,t_bend,11
961.011,962.455,t_straighten,18
962.455,977.059,a_loadwalk,3
977.059,980.689,a_descend,1
980.711,989.181,a_loadwalk,3
989.181,991.31,p_stand,10
991.31,992.329,t_turn,19
992.349,993.524,t_bend,11
993.524,994.246,t_straighten,18
994.246,995.116,t_turn,19
995.134,995.745,a_walk,4
995.765,1029.528,p_stand,10
1029.528,1035.868,t_turn,19
1035.868,1037.404,a_walk,4
1037.404,1038.356,t_turn,19
1038.356,1042.771,p_stand,10
1042.771,1043.693,t_turn,19
1043.693,1045.846,a_walk,4
1045.846,1048.19,p_stand,10
1048.19,1050.876,t_turn,19
1050.876,1061.511,p_stand,10
1061.553,1066.319,t_turn,19
1066.33,1067.926,a_walk,4
1067.926,1071.437,a_ascend,0
1071.437,1075.043,a_walk,4
1075.043,1079.841,a_ascend,0
1079.841,1083.177,a_walk,4
1083.177,1086.563,a_ascend,0
1086.563,1090.861,a_walk,4
1090.88,1098.106,t_turn,19
1098.112,1102.295,a_walk,4
1102.298,1112.876,p_stand,10
1112.901,1114.45,t_turn,19
1114.45,1118.07,a_walk,4
1118.07,1122.653,p_stand,10
1122.653,1124.723,t_bend,11
1124.723,1127.758,p_bent,5
1127.758,1128.982,t_straighten,18
1128.982,1132.968,p_stand,10
1132.982,1134.756,t_stand_kneel,16
1134.756,1137.938,p_kneel,6
1137.938,1139.346,t_kneel_stand,12
1139.353,1144.296,p_stand,10
1144.309,1147.189,t_stand_sit,17
1147.189,1150.808,p_sit,8
1150.808,1153.364,t_sit_lie,14
1153.364,1156.842,p_lie,7
1158.679,1164.256,p_lie,7
1166.311,1171.197,p_lie,7
1171.197,1173.344,t_lie_sit,13
1173.344,1176.554,p_sit,8
1176.554,1177.625,t_sit_stand,15
1177.631,1185.689,p_stand,10
1185.689,1187.011,t_bend,11
1187.011,1188.969,p_bent,5
1188.969,1190.456,t_straighten,18
1190.475,1193.813,p_stand,10
1193.813,1197.014,t_stand_kneel,16
1197.014,1199.769,p_kneel,6
1199.769,1201.712,t_kneel_stand,12
1201.718,1203.999,p_stand,10
1203.999,1207.428,t_stand_sit,17
1207.428,1210.046,p_sit,8
1210.046,1212.426,t_sit_lie,14
1212.426,1216.045,p_lie,7
1218.276,1221.719,p_lie,7
1223.929,1228.704,p_lie,7
1228.717,1230.61,t_lie_sit,13
1230.61,1233.743,p_sit,8
1233.743,1236.08,t_sit_stand,15
1236.08,1241.953,p_stand,10
1241.953,1244.847,t_bend,11
1244.847,1246.326,p_bent,5
1246.339,1247.719,t_straighten,18
1247.726,1251.803,p_stand,10
1251.803,1253.775,t_stand_kneel,16
1253.796,1258.162,p_kneel,6
1258.162,1260.211,t_kneel_stand,12
1260.211,1262.647,p_stand,10
1262.661,1265.209,t_stand_sit,17
1265.209,1268.505,p_sit,8
1268.511,1270.328,t_sit_lie,14
1270.328,1273.75,p_lie,7
1275.643,1279.128,p_lie,7
1281.487,1284.479,p_lie,7
1284.479,1286.802,t_lie_sit,13
1286.802,1289.759,p_sit,8
1289.759,1291.949,t_sit_stand,15
1291.949,1299.434,p_stand,10
1299.434,1300.744,t_bend,11
1300.758,1303.8,p_bent,5
1303.8,1305.425,t_straighten,18
1305.425,1310.277,p_stand,10
1310.277,1312.988,t_stand_kneel,16
1312.988,1314.987,p_kneel,6
1314.987,1316.698,t_kneel_stand,12
1316.698,1320.225,p_stand,10
1320.225,1322.83,t_stand_sit,17
1322.83,1325.745,p_sit,8
1325.745,1328.21,t_sit_lie,14
1328.223,1331.539,p_lie,7
1334.088,1336.58,p_lie,7
1338.615,1342.6,p_lie,7
1342.6,1344.599,t_lie_sit,13
1344.599,1349.205,p_sit,8
1349.218,1351.049,t_sit_stand,15
1351.061,1358.773,p_stand,10
1358.773,1359.928,t_bend,11
1359.934,1362.546,p_bent,5
1362.546,1364.412,t_straighten,18
1364.412,1367.432,p_stand,10
1367.432,1370.812,t_stand_kneel,16
1370.812,1373.712,p_kneel,6
1373.712,1375.783,t_kneel_stand,12
1375.796,1378.922,p_stand,10
1378.922,1381.456,t_stand_sit,17
1381.456,1384.927,p_sit,8
1384.927,1387.054,t_sit_lie,14
1387.067,1391.693,p_lie,7
1393.432,1397.192,p_lie,7
1399.134,1403.83,p_lie,7
1403.83,1406.0,t_lie_sit,13
1406.02,1408.716,t_lie_sit,13
1408.716,1410.562,t_sit_stand,15
1410.575,1419.267,p_stand,10
1419.267,1443.729,a_walk,4
1443.732,1449.619,t_stand_sit,17
1449.625,1458.47,p_sit,8
1458.478,1460.681,t_sit_stand,15
1460.681,1462.393,p_stand,10
1462.393,1464.773,t_turn,19
1464.773,1487.399,p_stand,10
1487.399,1488.568,t_turn,19
1488.577,1501.211,p_stand,10
1501.211,1526.398,a_walk,4
1526.407,1533.528,p_stand,10
1533.528,1550.123,a_walk,4
1550.123,1553.236,a_descend,1
1553.248,1567.928,a_walk,4
1567.928,1569.928,t_bend,11
1569.941,1587.033,p_bent,5
1587.033,1588.245,t_straighten,18
1588.25,1596.454,p_stand,10
1596.454,1598.12,t_bend,11
1598.12,1599.697,p_bent,5
1599.697,1600.466,t_straighten,18
1600.492,1605.548,p_stand,10
1608.732,1621.124,p_stand,10
1622.4,1713.684,p_stand,10
1713.684,1716.993,a_walk,4
1716.993,1719.956,p_stand,10
1719.956,1723.919,a_walk,4
1723.919,1728.537,a_descend,1
1728.537,1738.335,a_walk,4
1738.335,1748.401,p_stand,10
1748.403,1750.459,a_walk,4
1750.459,1753.234,a_jump,2
1753.234,1758.061,p_stand,10
1758.064,1779.556,a_walk,4
1779.556,1791.32,p_stand,10
