start,end,name,index
337.885,340.775,t_lie_sit,13
340.795,343.835,p_sit,8
343.86,346.02,t_sit_stand,15
346.065,347.575,p_stand,10
347.615,348.655,a_walk,4
348.69,352.27,p_stand,10
352.325,353.465,t_bend,11
353.48,356.48,p_bent,5
356.515,357.685,t_straighten,18
357.705,360.065,p_stand,10
360.12,362.44,t_stand_kneel,16
362.465,365.875,p_kneel,6
365.895,368.385,t_kneel_stand,12
368.455,371.395,p_stand,10
371.41,372.92,t_turn,19
372.96,375.38,t_stand_sit,17
375.415,377.875,p_sit,8
377.9,379.97,t_sit_lie,14
380.04,383.43,p_lie,7
383.46,386.02,t_turn,19
386.07,395.46,p_lie,7
395.48,397.46,t_lie_sit,13
397.475,400.655,p_sit,8
400.69,402.39,t_sit_stand,15
402.445,409.285,p_stand,10
409.35,410.45,t_turn,19
410.525,412.885,a_walk,4
412.92,413.8,p_stand,10
413.845,414.31,t_turn,19
414.31,414.92,p_stand,10
414.97,416.84,t_turn,19
416.86,418.34,p_stand,10
418.385,419.375,t_turn,19
419.415,424.845,a_walk,4
424.88,426.46,a_descend,1
426.515,427.405,p_stand,10
427.445,429.975,a_descend,1
429.995,432.265,a_walk,4
432.28,433.13,p_stand,10
433.18,433.88,t_turn,19
433.905,439.465,p_stand,10
439.54,441.08,t_turn,19
441.11,444.95,p_stand,10
445.015,446.605,t_turn,19
446.625,450.225,p_stand,10
450.225,451.135,t_turn,19
451.185,452.805,a_walk,4
452.885,456.755,p_stand,10
456.775,457.985,t_turn,19
458.015,458.465,p_stand,10
458.495,459.315,t_turn,19
459.35,460.84,p_stand,10
460.88,461.63,t_bend,11
461.68,466.47,p_bent,5
466.52,467.74,t_straighten,18
467.775,468.765,p_stand,10
468.785,469.535,t_turn,19
469.575,471.925,a_walk,4
471.95,499.057,p_stand,10
499.062,500.012,t_turn,19
500.042,501.682,a_walk,4
501.712,503.692,p_stand,10
503.737,504.937,t_turn,19
504.972,506.092,a_walk,4
506.147,506.857,t_turn,19
506.897,507.667,p_stand,10
507.692,510.787,t_turn,19
510.827,515.487,p_stand,10
515.562,517.212,t_turn,19
517.24,564.695,p_stand,10
564.715,565.565,t_turn,19
565.6,566.23,p_stand,10
566.25,566.75,t_turn,19
566.79,598.76,p_stand,10
598.78,599.53,t_turn,19
599.55,600.49,p_stand,10
600.495,601.08,t_turn,19
601.08,611.32,p_stand,10
611.335,612.345,t_turn,19
612.355,614.655,a_walk,4
614.695,614.895,p_stand,10
614.95,615.67,t_turn,19
615.715,618.635,a_walk,4
618.65,620.56,p_stand,10
620.6,622.14,t_turn,19
622.185,624.355,a_walk,4
624.385,627.105,a_ascend,0
627.145,630.415,a_walk,4
630.435,631.115,t_turn,19
631.13,632.22,p_stand,10
632.26,634.5,a_walk,4
634.53,635.19,p_stand,10
635.215,638.355,t_turn,19
638.4,639.06,a_walk,4
639.095,639.965,t_bend,11
639.98,641.15,p_bent,5
641.19,641.81,t_straighten,18
641.865,642.465,t_turn,19
642.47,643.19,a_walk,4
643.225,643.575,p_stand,10
643.605,644.365,t_turn,19
644.38,646.09,a_walk,4
646.12,647.08,t_turn,19
647.125,648.585,t_bend,11
648.61,649.49,t_straighten,18
649.535,651.165,t_stand_sit,17
651.19,654.2,p_sit,8
654.23,656.19,t_turn,19
656.255,656.795,p_sit,8
656.85,658.15,t_turn,19
658.195,683.68,p_sit,8
683.715,684.535,t_turn,19
684.57,685.92,p_sit,8
685.94,686.65,t_turn,19
686.67,697.3,p_sit,8
697.345,698.475,t_turn,19
698.52,700.09,p_sit,8
700.14,701.09,t_turn,19
701.13,806.75,p_sit,8
806.815,808.165,t_sit_stand,15
808.205,809.305,t_turn,19
809.32,810.76,a_walk,4
810.815,811.485,t_turn,19
811.525,812.395,p_stand,10
812.445,813.195,t_bend,11
813.235,814.805,p_bent,5
814.86,815.68,t_straighten,18
815.715,820.485,p_stand,10
820.545,826.095,a_walk,4
826.145,828.045,a_descend,1
828.1,828.78,t_turn,19
828.82,831.35,p_stand,10
831.365,832.495,t_turn,19
832.53,835.34,a_walk,4
835.405,840.075,p_stand,10
840.14,841.21,t_turn,19
841.245,841.905,t_bend,11
841.955,842.475,p_bent,5
842.525,842.775,t_straighten,18
842.79,843.5,t_turn,19
843.54,882.13,p_stand,10
882.17,883.24,t_turn,19
883.285,883.985,t_bend,11
884.015,884.405,t_straighten,18
884.43,884.94,t_turn,19
884.98,886.84,p_stand,10
886.86,889.56,t_turn,19
889.6,889.87,p_stand,10
889.885,890.575,t_turn,19
890.605,893.085,p_stand,10
893.155,893.885,t_turn,19
893.91,898.75,p_stand,10
898.795,899.685,t_turn,19
899.71,901.72,a_walk,4
901.73,904.99,p_stand,10
905.02,906.02,t_bend,11
906.075,906.665,p_bent,5
906.675,907.115,t_straighten,18
907.155,911.055,p_stand,10
911.095,911.935,t_bend,11
912.015,912.775,p_bent,5
912.835,913.505,t_straighten,18
913.53,914.88,p_stand,10
914.92,915.56,t_turn,19
915.58,916.68,p_stand,10
916.72,919.22,a_walk,4
919.27,921.225,t_turn,19
921.27,922.19,a_walk,4
922.24,922.85,t_turn,19
922.905,925.585,a_walk,4
925.645,928.075,a_ascend,0
928.09,928.65,p_stand,10
928.68,929.11,t_turn,19
929.155,932.675,a_walk,4
932.68,942.51,a_ascend,0
942.575,945.245,a_walk,4
945.29,946.03,p_stand,10
946.07,947.48,a_walk,4
947.535,948.915,t_turn,19
948.95,950.16,p_stand,10
950.185,951.035,t_turn,19
951.06,951.4,p_stand,10
951.44,952.24,t_turn,19
952.28,956.86,a_walk,4
956.91,965.38,p_stand,10
965.435,967.555,t_turn,19
967.605,968.795,a_walk,4
968.81,969.615,t_turn,19
969.615,970.665,t_bend,11
970.7,974.1,p_bent,5
974.14,975.38,t_straighten,18
975.42,978.19,p_stand,10
978.245,979.805,t_stand_kneel,16
979.845,982.455,p_kneel,6
982.47,983.86,t_kneel_stand,12
983.885,987.995,p_stand,10
988.0,989.74,t_stand_sit,17
989.77,991.71,p_sit,8
991.76,993.09,t_sit_lie,14
993.125,996.335,p_lie,7
996.36,997.87,t_turn,19
997.955,1004.095,p_lie,7
1004.135,1005.235,t_turn,19
1005.285,1011.905,p_lie,7
1011.925,1014.215,t_lie_sit,13
1014.24,1016.26,p_sit,8
1016.28,1018.83,t_sit_stand,15
1018.875,1024.305,p_stand,10
1024.31,1025.6,t_bend,11
1025.645,1028.545,p_bent,5
1028.585,1029.775,t_straighten,18
1029.81,1034.6,p_stand,10
1034.605,1036.035,t_stand_kneel,16
1036.08,1037.785,p_kneel,6
1037.785,1039.325,t_kneel_stand,12
1039.345,1042.175,p_stand,10
1042.21,1044.15,t_stand_sit,17
1044.17,1046.96,p_sit,8
1046.985,1048.395,t_sit_lie,14
1048.42,1052.02,p_lie,7
1052.06,1053.54,t_turn,19
1053.61,1057.55,p_lie,7
1057.58,1058.79,t_turn,19
1058.825,1064.425,p_lie,7
1064.445,1066.295,t_lie_sit,13
1066.32,1068.37,p_sit,8
1068.415,1070.555,t_sit_stand,15
1070.6,1076.26,p_stand,10
1076.28,1077.59,t_bend,11
1077.625,1081.205,p_bent,5
1081.245,1082.575,t_straighten,18
1082.6,1085.46,p_stand,10
1085.49,1087.09,t_stand_kneel,16
1087.13,1091.55,p_kneel,6
1091.57,1093.02,t_kneel_stand,12
1093.055,1096.835,p_stand,10
1096.895,1098.695,t_stand_sit,17
1098.725,1101.255,p_sit,8
1101.26,1103.1,t_sit_lie,14
1103.12,1108.12,p_lie,7
1108.15,1109.54,t_turn,19
1109.575,1115.235,p_lie,7
1115.255,1116.485,t_turn,19
1116.53,1121.14,p_lie,7
1121.155,1122.815,t_lie_sit,13
1122.875,1125.985,p_sit,8
1125.99,1128.34,t_sit_stand,15
1128.38,1134.21,p_stand,10
1134.225,1134.995,t_bend,11
1134.995,1137.875,p_bent,5
1137.905,1139.375,t_straighten,18
1139.39,1142.25,p_stand,10
1142.3,1143.69,t_stand_kneel,16
1143.725,1147.695,p_kneel,6
1147.72,1149.09,t_kneel_stand,12
1149.125,1153.075,p_stand,10
1153.11,1155.16,t_stand_sit,17
1155.195,1159.645,p_sit,8
1159.72,1161.04,t_sit_lie,14
1161.08,1164.05,p_lie,7
1164.085,1165.185,t_turn,19
1165.215,1169.005,p_lie,7
1169.02,1171.06,t_turn,19
1171.11,1176.65,p_lie,7
1176.68,1178.91,t_lie_sit,13
1178.91,1181.18,p_sit,8
1181.205,1183.465,t_sit_stand,15
1183.505,1190.885,p_stand,10
1190.915,1192.435,t_bend,11
1192.435,1195.875,p_bent,5
1195.925,1197.135,t_straighten,18
1197.18,1199.42,p_stand,10
1199.44,1200.93,t_stand_kneel,16
1200.935,1204.665,p_kneel,6
1204.71,1206.09,t_kneel_stand,12
1206.14,1209.83,p_stand,10
1209.865,1211.625,t_stand_sit,17
1211.655,1215.255,p_sit,8
1215.295,1216.845,t_sit_lie,14
1216.87,1221.305,p_lie,7
1221.305,1222.995,t_turn,19
1223.02,1226.45,p_lie,7
1226.485,1228.445,t_turn,19
1228.485,1233.685,p_lie,7
1233.725,1235.885,t_lie_sit,13
1235.945,1238.915,p_sit,8
1238.93,1241.27,t_sit_stand,15
1241.32,1242.91,t_turn,19
1242.955,1247.115,a_walk,4
1247.165,1249.835,p_stand,10
1249.9,1251.28,a_walk,4
1251.315,1252.205,t_turn,19
1252.24,1253.05,p_stand,10
1253.085,1253.785,t_turn,19
1253.83,1254.84,p_stand,10
1254.875,1255.895,t_turn,19
1255.955,1256.255,p_stand,10
1256.275,1256.885,t_turn,19
1256.96,1258.63,a_walk,4
1258.67,1259.49,t_turn,19
1259.56,1262.6,p_stand,10
1262.66,1263.67,t_turn,19
1263.715,1264.825,a_walk,4
1264.87,1265.56,t_bend,11
1265.605,1267.78,p_bent,5
1267.78,1268.63,t_straighten,18
1268.655,1269.725,t_turn,19
1269.76,1271.34,t_stand_sit,17
1271.38,1287.55,p_sit,8
1287.6,1288.35,t_sit_stand,15
1288.415,1289.425,t_turn,19
1289.47,1289.82,p_stand,10
1289.835,1290.475,t_turn,19
1290.525,1291.335,p_stand,10
1291.34,1292.72,a_walk,4
1292.76,1303.74,p_stand,10
1303.75,1305.0,a_walk,4
1305.04,1312.69,p_stand,10
1312.725,1314.045,t_turn,19
1314.1,1319.33,p_stand,10
1319.355,1322.005,a_walk,4
1322.05,1322.76,p_stand,10
1322.805,1323.675,t_turn,19
1323.715,1325.595,p_stand,10
1325.635,1326.445,t_turn,19
1326.47,1328.81,a_walk,4
1328.85,1329.63,p_stand,10
1329.68,1331.42,a_walk,4
1331.49,1332.69,t_turn,19
1332.705,1334.525,p_stand,10
1334.565,1335.545,t_turn,19
1335.585,1339.455,a_walk,4
1339.525,1349.125,p_stand,10
1349.225,1351.365,t_turn,19
1351.425,1355.025,a_walk,4
1355.07,1361.73,p_stand,10
1361.81,1363.19,a_walk,4
1363.25,1364.18,t_turn,19
1364.18,1365.88,p_stand,10
1365.94,1366.88,t_turn,19
1366.915,1368.655,a_walk,4
1368.695,1371.595,a_descend,1
1371.63,1372.91,a_walk,4
1372.98,1374.54,t_turn,19
1374.575,1378.225,p_stand,10
1378.26,1379.46,t_turn,19
1379.5,1382.58,a_walk,4
1382.62,1383.22,t_turn,19
1383.26,1384.51,t_bend,11
1384.545,1385.925,p_bent,5
1385.955,1387.155,t_straighten,18
1387.19,1403.2,p_stand,10
1403.25,1404.82,t_bend,11
1404.85,1405.93,p_bent,5
1405.94,1407.21,t_straighten,18
1407.23,1420.47,p_stand,10
1420.51,1421.58,t_bend,11
1421.615,1422.555,p_bent,5
1422.575,1423.475,t_straighten,18
1423.495,1424.585,a_walk,4
1424.605,1433.435,p_stand,10
1433.49,1434.68,t_turn,19
1434.725,1436.965,a_walk,4
1436.97,1441.36,p_stand,10
1441.375,1442.945,t_turn,19
1442.97,1446.25,p_stand,10
1446.3,1447.13,t_turn,19
1447.165,1450.675,p_stand,10
1450.69,1451.54,t_turn,19
1451.57,1453.12,p_stand,10
1453.175,1455.355,a_walk,4
1455.38,1495.03,p_stand,10
1495.06,1495.92,t_bend,11
1495.945,1506.235,p_bent,5
1506.28,1507.26,t_straighten,18
1507.3,1509.18,p_stand,10
1509.23,1510.04,t_turn,19
1510.075,1511.405,a_walk,4
1511.447,1518.067,p_stand,10
1518.077,1518.857,t_turn,19
1518.89,1527.01,p_stand,10
1527.05,1528.02,t_turn,19
1528.075,1528.465,p_stand,10
1528.47,1529.11,t_turn,19
1529.145,1532.185,p_stand,10
1532.215,1532.905,t_turn,19
1532.93,1535.59,a_walk,4
1535.63,1541.3,a_descend,1
1541.345,1542.375,t_turn,19
1542.38,1543.71,a_walk,4
1543.78,1544.62,t_turn,19
1544.64,1545.69,p_stand,10
1545.745,1546.535,t_turn,19
1546.59,1546.93,p_stand,10
1546.95,1547.77,t_turn,19
1547.8,1552.29,a_walk,4
1552.34,1575.67,p_stand,10
1575.68,1576.85,t_turn,19
1576.905,1578.805,a_walk,4
1578.865,1579.355,p_stand,10
1579.38,1581.86,a_jump,2
1581.9,1584.85,p_stand,10
1584.895,1586.065,t_turn,19
1586.12,1588.0,a_walk,4
1588.02,1588.45,p_stand,10
1588.455,1589.12,t_turn,19
1589.12,1590.195,p_stand,10
1590.195,1590.725,t_turn,19
1590.76,1591.45,a_walk,4
