start,end,name,index
944.261,946.191,a_walk,4
946.231,949.231,p_stand,10
949.281,951.286,t_turn,19
951.311,953.081,p_stand,10
953.126,953.806,t_turn,19
953.856,955.006,a_walk,4
955.04,976.385,p_stand,10
976.39,977.6,t_turn,19
977.625,978.325,p_stand,10
978.365,979.035,t_turn,19
979.07,980.5,p_stand,10
980.525,981.115,t_turn,19
981.125,981.81,p_stand,10
981.81,983.0,t_turn,19
983.085,984.765,a_walk,4
984.795,989.645,p_stand,10
989.67,990.6,t_turn,19
990.635,991.245,p_stand,10
991.27,991.95,t_turn,19
992.01,993.77,a_walk,4
993.81,996.85,a_ascend,0
996.885,999.475,a_walk,4
999.5,1009.01,a_ascend,0
1009.045,1011.085,a_walk,4
1011.125,1012.225,t_turn,19
1012.245,1013.345,a_walk,4
1013.395,1014.975,t_turn,19
1015.025,1016.305,p_stand,10
1016.365,1017.735,t_turn,19
1017.76,1021.66,a_walk,4
1021.695,1028.425,p_stand,10
1028.44,1030.0,t_turn,19
1030.04,1041.44,p_stand,10
1041.44,1045.36,a_walk,4
1045.39,1048.3,p_stand,10
1048.315,1049.415,t_bend,11
1049.455,1053.825,p_bent,5
1053.86,1055.19,t_straighten,18
1055.235,1058.725,p_stand,10
1058.75,1060.14,t_stand_kneel,16
1060.165,1064.665,p_kneel,6
1064.695,1065.885,t_kneel_stand,12
1065.91,1066.81,p_stand,10
1066.82,1067.8,t_bend,11
1067.85,1069.24,p_bent,5
1069.255,1070.135,t_straighten,18
1070.175,1071.165,t_turn,19
1071.19,1072.36,t_stand_sit,17
1072.395,1074.435,p_sit,8
1074.455,1076.045,t_sit_lie,14
1076.08,1080.82,p_lie,7
1080.84,1082.11,t_turn,19
1082.165,1086.51,p_lie,7
1086.51,1087.95,t_turn,19
1087.99,1094.61,p_lie,7
1094.63,1097.25,t_lie_sit,13
1097.27,1101.11,p_sit,8
1101.16,1102.87,t_sit_stand,15
1102.905,1109.935,p_stand,10
1109.97,1111.06,t_bend,11
1111.105,1114.605,p_bent,5
1114.655,1115.865,t_straighten,18
1115.9,1120.46,p_stand,10
1120.51,1121.96,t_stand_kneel,16
1121.985,1125.255,p_kneel,6
1125.28,1126.99,t_kneel_stand,12
1127.035,1131.645,p_stand,10
1131.68,1133.71,t_stand_sit,17
1133.755,1136.285,p_sit,8
1136.3,1137.87,t_sit_lie,14
1137.905,1142.585,p_lie,7
1142.635,1144.025,t_turn,19
1144.08,1148.67,p_lie,7
1148.705,1150.255,t_turn,19
1150.26,1154.33,p_lie,7
1154.365,1156.205,t_lie_sit,13
1156.275,1160.295,p_sit,8
1160.325,1161.295,t_sit_stand,15
1161.35,1168.44,p_stand,10
1168.455,1169.715,t_bend,11
1169.735,1172.405,p_bent,5
1172.41,1173.85,t_straighten,18
1173.89,1178.24,p_stand,10
1178.275,1179.735,t_stand_kneel,16
1179.745,1183.415,p_kneel,6
1183.43,1185.59,t_kneel_stand,12
1185.61,1190.44,p_stand,10
1190.455,1191.525,t_stand_sit,17
1191.55,1195.55,p_sit,8
1195.6,1197.15,t_sit_lie,14
1197.205,1202.295,p_lie,7
1202.32,1203.65,t_turn,19
1203.705,1208.68,p_lie,7
1208.68,1210.31,t_turn,19
1210.345,1214.805,p_lie,7
1214.835,1217.155,t_lie_sit,13
1217.185,1221.765,p_sit,8
1221.785,1223.145,t_sit_stand,15
1223.165,1229.735,p_stand,10
1229.77,1231.02,t_bend,11
1231.035,1234.015,p_bent,5
1234.045,1235.52,t_straighten,18
1235.52,1241.51,p_stand,10
1241.555,1243.045,t_stand_kneel,16
1243.045,1245.725,p_kneel,6
1245.765,1246.865,t_kneel_stand,12
1246.865,1250.475,p_stand,10
1250.5,1252.06,t_stand_sit,17
1252.09,1256.59,p_sit,8
1256.61,1258.14,t_sit_lie,14
1258.165,1262.725,p_lie,7
1262.765,1264.865,t_turn,19
1264.895,1269.345,p_lie,7
1269.38,1270.79,t_turn,19
1270.815,1276.205,p_lie,7
1276.22,1277.84,t_lie_sit,13
1277.87,1282.02,p_sit,8
1282.095,1283.14,t_sit_stand,15
1283.14,1292.29,p_stand,10
1292.315,1293.395,t_bend,11
1293.425,1296.535,p_bent,5
1296.58,1297.64,t_straighten,18
1297.67,1302.71,p_stand,10
1302.74,1303.81,t_stand_kneel,16
1303.855,1307.885,p_kneel,6
1307.92,1309.44,t_kneel_stand,12
1309.49,1313.41,p_stand,10
1313.45,1315.26,t_stand_sit,17
1315.285,1319.875,p_sit,8
1319.9,1321.57,t_sit_lie,14
1321.635,1325.255,p_lie,7
1325.305,1326.115,t_turn,19
1326.14,1331.54,p_lie,7
1331.57,1333.29,t_turn,19
1333.35,1339.09,p_lie,7
1339.11,1340.92,t_lie_sit,13
1340.945,1345.425,p_sit,8
1345.445,1346.515,t_sit_stand,15
1346.535,1354.875,p_stand,10
1354.905,1356.975,a_walk,4
1357.005,1358.355,p_stand,10
1358.385,1360.125,a_walk,4
1360.14,1361.07,t_turn,19
1361.105,1363.425,p_stand,10
1363.465,1364.665,a_walk,4
1364.705,1365.185,t_turn,19
1365.215,1370.995,p_stand,10
1371.045,1374.325,t_turn,19
1374.37,1377.39,p_stand,10
1377.44,1379.57,t_stand_sit,17
1379.61,1401.935,p_sit,8
1401.94,1403.25,t_sit_stand,15
1403.315,1404.065,t_turn,19
1404.1,1404.65,p_stand,10
1404.695,1406.24,t_turn,19
1406.24,1408.225,p_stand,10
1408.225,1408.985,t_bend,11
1409.005,1417.185,p_bent,5
1417.21,1417.97,t_straighten,18
1417.99,1419.59,p_stand,10
1419.62,1420.32,a_walk,4
1420.41,1426.32,p_stand,10
1426.355,1427.375,t_turn,19
1427.43,1430.79,p_stand,10
1430.83,1431.95,a_walk,4
1431.98,1432.91,t_turn,19
1432.92,1435.23,p_stand,10
1435.255,1436.775,t_turn,19
1436.785,1439.835,a_walk,4
1439.865,1443.705,p_stand,10
1443.71,1445.17,a_walk,4
1445.215,1447.515,t_turn,19
1447.545,1450.82,p_stand,10
1450.82,1452.89,t_turn,19
1452.915,1456.045,a_walk,4
1456.065,1459.205,p_stand,10
1459.205,1459.79,t_turn,19
1459.79,1460.73,a_walk,4
1460.785,1464.155,p_stand,10
1464.155,1464.935,t_turn,19
1464.965,1468.725,a_walk,4
1468.76,1472.67,p_stand,10
1472.67,1474.01,a_walk,4
1474.015,1474.775,t_turn,19
1474.8,1475.29,p_stand,10
1475.295,1476.075,t_turn,19
1476.075,1478.215,a_walk,4
1478.245,1483.185,a_descend,1
1483.245,1484.485,a_walk,4
1484.515,1485.975,t_turn,19
1485.985,1488.975,p_stand,10
1488.99,1490.01,t_turn,19
1490.04,1493.08,a_walk,4
1493.08,1494.17,t_bend,11
1494.205,1496.645,p_bent,5
1496.665,1497.965,t_straighten,18
1498.0,1512.385,p_stand,10
1512.442,1513.552,t_bend,11
1513.567,1515.777,p_bent,5
1515.812,1517.232,t_straighten,18
1517.25,1521.89,p_stand,10
1521.93,1522.93,t_bend,11
1522.97,1527.95,p_bent,5
1527.97,1529.08,t_straighten,18
1529.085,1532.755,p_stand,10
1532.77,1534.25,a_walk,4
1534.27,1538.79,p_stand,10
1538.82,1539.67,t_bend,11
1539.695,1548.115,p_bent,5
1548.135,1549.195,t_straighten,18
1549.21,1549.9,p_stand,10
1549.915,1550.795,t_turn,19
1550.845,1552.695,a_walk,4
1552.7,1555.58,p_stand,10
1555.58,1556.65,t_turn,19
1556.675,1558.295,a_walk,4
1558.32,1602.35,p_stand,10
1602.39,1603.34,t_bend,11
1603.395,1604.255,t_straighten,18
1604.275,1606.175,p_stand,10
1606.18,1607.05,t_turn,19
1607.095,1608.045,p_stand,10
1608.07,1610.4,a_walk,4
1610.455,1611.825,p_stand,10
1611.85,1612.44,t_turn,19
1612.485,1615.415,p_stand,10
1615.45,1616.45,a_walk,4
1616.49,1617.43,t_turn,19
1617.445,1618.345,p_stand,10
1618.375,1619.075,t_turn,19
1619.105,1623.655,a_descend,1
1623.66,1625.5,a_walk,4
1625.51,1626.63,t_turn,19
1626.665,1628.385,p_stand,10
1628.405,1629.82,t_turn,19
1629.82,1633.64,a_walk,4
1633.69,1634.5,t_stand_sit,17
1634.53,1699.42,p_sit,8
1699.46,1700.77,t_sit_stand,15
1700.785,1702.265,a_walk,4
1702.295,1703.355,a_jump,2
1703.405,1704.255,t_turn,19
1704.27,1706.64,a_walk,4
1706.65,1708.08,p_stand,10
1708.125,1708.735,a_walk,4
