start,end,name,index
396.43,397.41,t_turn,19
397.43,398.94,a_walk,4
398.96,399.58,p_stand,10
399.62,400.48,t_bend,11
400.5,403.31,p_bent,5
403.335,404.025,t_straighten,18
404.03,404.5,t_turn,19
404.535,406.455,a_walk,4
406.475,407.925,p_stand,10
407.94,408.62,t_turn,19
408.67,409.2,a_walk,4
409.23,416.03,p_stand,10
416.06,416.88,t_turn,19
416.91,418.58,a_walk,4
418.6,422.45,p_stand,10
422.485,423.195,t_bend,11
423.22,428.71,p_bent,5
428.765,429.135,t_straighten,18
429.18,430.13,t_turn,19
430.175,433.195,a_walk,4
433.21,442.75,p_stand,10
442.78,443.66,t_turn,19
443.7,446.28,p_stand,10
446.29,447.4,t_turn,19
447.435,448.225,a_walk,4
448.28,474.625,p_stand,10
474.66,476.05,t_turn,19
476.075,477.795,a_walk,4
477.855,478.535,p_stand,10
478.585,479.345,t_bend,11
479.36,481.54,p_bent,5
481.57,482.53,t_straighten,18
482.54,484.8,p_stand,10
484.81,485.7,t_turn,19
485.735,487.335,a_walk,4
487.372,490.842,p_stand,10
490.907,491.877,t_turn,19
491.912,493.472,a_walk,4
493.497,495.897,p_stand,10
495.917,497.027,t_turn,19
497.042,498.252,a_walk,4
498.292,499.972,p_stand,10
500.012,501.622,a_walk,4
501.657,503.597,p_stand,10
503.637,505.277,a_walk,4
505.327,506.117,p_stand,10
506.152,506.642,a_walk,4
506.707,507.417,t_bend,11
507.452,508.232,p_bent,5
508.272,508.932,t_straighten,18
508.972,509.692,t_turn,19
509.742,510.442,a_walk,4
510.473,510.803,p_stand,10
510.818,512.028,t_turn,19
512.073,514.173,p_stand,10
514.223,514.993,t_turn,19
515.045,518.775,p_stand,10
518.8,519.12,t_turn,19
519.14,520.69,a_walk,4
520.765,522.165,p_stand,10
522.225,524.205,t_turn,19
524.245,525.655,a_walk,4
525.665,526.055,p_stand,10
526.08,526.88,t_turn,19
526.89,532.63,p_stand,10
532.65,533.89,a_walk,4
533.91,534.78,t_turn,19
534.8,535.73,p_stand,10
535.795,536.475,t_turn,19
536.505,537.405,a_walk,4
537.42,548.55,p_stand,10
548.605,550.145,t_turn,19
550.175,552.395,a_walk,4
552.435,553.205,p_stand,10
553.23,554.13,t_bend,11
554.18,555.04,p_bent,5
555.06,555.45,t_straighten,18
555.495,556.005,t_turn,19
556.025,557.375,a_walk,4
557.41,558.11,t_turn,19
558.16,559.5,a_walk,4
559.57,560.74,t_turn,19
560.825,562.215,a_walk,4
562.27,564.59,p_stand,10
564.625,565.165,t_turn,19
565.185,568.575,p_stand,10
568.61,570.35,t_turn,19
570.39,572.82,a_walk,4
572.85,573.15,a_ascend,0
573.18,573.54,t_turn,19
573.58,574.29,p_stand,10
574.325,574.705,t_turn,19
574.745,576.555,a_ascend,0
576.58,581.07,a_walk,4
581.135,582.445,t_turn,19
582.47,583.19,a_walk,4
583.2,583.97,t_bend,11
583.97,585.47,p_bent,5
585.5,586.07,t_straighten,18
586.125,586.945,t_turn,19
587.015,587.995,a_walk,4
588.0,588.63,p_stand,10
588.675,589.455,t_turn,19
589.505,591.355,a_walk,4
591.38,591.9,t_bend,11
591.925,592.655,t_straighten,18
592.68,595.0,p_stand,10
595.03,596.96,t_stand_sit,17
596.995,598.355,p_sit,8
598.405,599.055,t_turn,19
599.08,599.82,p_sit,8
599.83,601.09,t_turn,19
601.14,615.84,p_sit,8
615.87,616.85,t_turn,19
616.9,618.78,p_sit,8
618.8,620.16,t_turn,19
620.175,631.255,p_sit,8
631.285,632.2,t_turn,19
632.2,633.24,p_sit,8
633.26,634.4,t_turn,19
634.43,636.22,p_sit,8
636.245,637.115,t_turn,19
637.14,637.49,p_sit,8
637.525,638.145,t_turn,19
638.18,645.13,p_sit,8
645.155,646.175,t_turn,19
646.195,647.005,p_sit,8
647.04,648.36,t_turn,19
648.38,751.225,p_sit,8
751.25,751.95,t_sit_stand,15
751.99,752.71,t_turn,19
752.75,754.54,a_walk,4
754.56,755.485,t_bend,11
755.512,756.002,p_bent,5
756.037,756.337,t_straighten,18
756.357,756.927,t_turn,19
756.932,758.022,a_walk,4
758.022,762.562,p_stand,10
762.602,768.022,a_walk,4
768.05,768.46,a_descend,1
768.495,769.185,p_stand,10
769.2,772.04,a_descend,1
772.08,774.41,a_walk,4
774.43,775.45,t_turn,19
775.48,799.62,p_stand,10
799.66,801.83,t_turn,19
801.88,802.52,t_bend,11
802.55,803.98,p_bent,5
804.005,804.385,t_straighten,18
804.415,804.985,t_turn,19
805.0,806.08,a_walk,4
806.1,863.245,p_stand,10
863.29,863.98,t_turn,19
864.055,864.81,a_walk,4
864.81,865.89,t_turn,19
865.92,867.13,a_walk,4
867.19,878.98,p_stand,10
879.02,882.37,a_walk,4
882.402,886.392,p_stand,10
886.427,887.257,t_turn,19
887.297,888.177,p_stand,10
888.197,888.917,t_turn,19
888.937,891.597,p_stand,10
891.637,892.687,t_turn,19
892.712,896.002,p_stand,10
896.077,897.037,t_turn,19
897.082,900.322,p_stand,10
900.382,903.272,a_walk,4
903.282,906.162,p_stand,10
906.182,906.862,a_walk,4
906.903,909.363,p_stand,10
909.393,910.163,t_turn,19
910.208,911.088,a_walk,4
911.13,915.33,p_stand,10
915.36,916.91,a_walk,4
916.96,918.61,p_stand,10
918.645,920.395,t_turn,19
920.42,922.28,a_walk,4
922.365,923.625,p_stand,10
923.665,926.055,a_ascend,0
926.06,928.46,a_walk,4
928.49,937.2,a_ascend,0
937.245,939.295,a_walk,4
939.33,940.02,p_stand,10
940.05,941.02,a_walk,4
941.055,943.355,t_turn,19
943.39,945.25,p_stand,10
945.3,946.39,t_turn,19
946.455,950.655,a_walk,4
950.695,956.225,p_stand,10
956.27,958.23,t_turn,19
958.28,961.02,a_walk,4
961.06,962.31,t_turn,19
962.345,964.435,p_stand,10
964.45,965.65,t_bend,11
965.68,968.55,p_bent,5
968.605,969.965,t_straighten,18
970.005,973.635,p_stand,10
973.66,975.72,t_stand_kneel,16
975.75,978.32,p_kneel,6
978.345,980.545,t_kneel_stand,12
980.575,983.495,p_stand,10
983.535,985.645,t_stand_sit,17
985.67,988.74,p_sit,8
988.775,990.435,t_sit_lie,14
990.495,993.255,p_lie,7
993.285,995.005,t_turn,19
995.045,998.115,p_lie,7
998.14,999.56,t_turn,19
999.6,1004.21,p_lie,7
1004.245,1006.115,t_lie_sit,13
1006.13,1009.64,p_sit,8
1009.695,1011.045,t_sit_stand,15
1011.07,1018.12,p_stand,10
1018.155,1019.415,t_bend,11
1019.425,1022.335,p_bent,5
1022.37,1023.4,t_straighten,18
1023.425,1026.905,p_stand,10
1026.935,1028.385,t_stand_kneel,16
1028.41,1031.77,p_kneel,6
1031.8,1034.25,t_kneel_stand,12
1034.305,1037.485,p_stand,10
1037.535,1038.825,t_stand_sit,17
1038.825,1041.275,p_sit,8
1041.3,1043.03,t_sit_lie,14
1043.075,1046.235,p_lie,7
1046.265,1047.925,t_turn,19
1047.955,1051.255,p_lie,7
1051.305,1052.645,t_turn,19
1052.695,1058.045,p_lie,7
1058.09,1059.51,t_lie_sit,13
1059.54,1062.75,p_sit,8
1062.815,1064.435,t_sit_stand,15
1064.475,1071.895,p_stand,10
1071.955,1073.275,t_bend,11
1073.305,1075.195,p_bent,5
1075.23,1076.61,t_straighten,18
1076.64,1079.63,p_stand,10
1079.645,1081.375,t_stand_kneel,16
1081.41,1085.08,p_kneel,6
1085.125,1087.035,t_kneel_stand,12
1087.07,1089.51,p_stand,10
1089.53,1091.47,t_stand_sit,17
1091.49,1094.04,p_sit,8
1094.095,1095.635,t_sit_lie,14
1095.685,1098.815,p_lie,7
1098.86,1100.2,t_turn,19
1100.24,1103.42,p_lie,7
1103.44,1105.13,t_turn,19
1105.165,1109.795,p_lie,7
1109.82,1111.4,t_lie_sit,13
1111.45,1115.15,p_sit,8
1115.2,1116.91,t_sit_stand,15
1116.94,1122.405,p_stand,10
1122.405,1124.115,t_bend,11
1124.14,1128.32,p_bent,5
1128.35,1129.84,t_straighten,18
1129.875,1134.265,p_stand,10
1134.28,1135.72,t_stand_kneel,16
1135.72,1138.67,p_kneel,6
1138.705,1140.395,t_kneel_stand,12
1140.41,1144.44,p_stand,10
1144.475,1146.695,t_stand_sit,17
1146.735,1149.775,p_sit,8
1149.805,1151.605,t_sit_lie,14
1151.615,1154.935,p_lie,7
1154.975,1156.505,t_turn,19
1156.52,1160.65,p_lie,7
1160.665,1162.045,t_turn,19
1162.075,1166.565,p_lie,7
1166.59,1168.21,t_lie_sit,13
1168.25,1170.83,p_sit,8
1170.88,1172.52,t_sit_stand,15
1172.575,1178.205,p_stand,10
1178.23,1179.92,t_bend,11
1179.975,1184.015,p_bent,5
1184.055,1185.415,t_straighten,18
1185.455,1188.795,p_stand,10
1188.835,1190.635,t_stand_kneel,16
1190.685,1192.425,p_kneel,6
1192.465,1194.475,t_kneel_stand,12
1194.5,1197.68,p_stand,10
1197.72,1199.96,t_stand_sit,17
1199.98,1203.86,p_sit,8
1203.9,1205.33,t_sit_lie,14
1205.355,1209.125,p_lie,7
1209.15,1211.03,t_turn,19
1211.03,1214.51,p_lie,7
1214.52,1215.74,t_turn,19
1215.76,1220.83,p_lie,7
1220.855,1222.755,t_lie_sit,13
1222.775,1225.735,p_sit,8
1225.755,1227.315,t_sit_stand,15
1227.35,1233.16,p_stand,10
1233.215,1233.995,t_turn,19
1234.025,1235.485,a_walk,4
1235.535,1237.805,p_stand,10
1237.83,1238.74,a_walk,4
1238.795,1239.895,t_turn,19
1239.925,1243.705,p_stand,10
1243.74,1244.88,a_walk,4
1244.915,1245.985,t_turn,19
1246.02,1247.25,p_stand,10
1247.285,1248.115,t_turn,19
1248.155,1248.585,p_stand,10
1248.62,1249.41,t_turn,19
1249.445,1251.805,p_stand,10
1251.855,1252.915,a_walk,4
1252.945,1254.125,t_turn,19
1254.165,1256.275,t_stand_sit,17
1256.31,1268.24,p_sit,8
1268.285,1269.22,t_sit_stand,15
1269.22,1270.26,t_turn,19
1270.32,1272.22,p_stand,10
1272.27,1273.91,t_turn,19
1273.95,1290.23,p_stand,10
1290.265,1291.355,a_walk,4
1291.38,1298.42,p_stand,10
1298.45,1299.34,t_turn,19
1299.39,1300.98,p_stand,10
1301.0,1302.02,a_walk,4
1302.06,1303.33,t_turn,19
1303.372,1305.902,p_stand,10
1305.957,1307.217,t_turn,19
1307.257,1308.677,a_walk,4
1308.717,1309.827,t_turn,19
1309.892,1311.342,a_walk,4
1311.397,1315.027,p_stand,10
1315.062,1316.032,a_walk,4
1316.097,1317.647,t_turn,19
1317.687,1319.287,p_stand,10
1319.347,1320.422,t_turn,19
1320.422,1323.927,a_walk,4
1323.927,1327.777,p_stand,10
1327.802,1330.472,t_turn,19
1330.517,1334.147,a_walk,4
1334.187,1338.077,p_stand,10
1338.127,1339.222,a_walk,4
1339.249,1340.099,t_turn,19
1340.104,1340.834,p_stand,10
1340.879,1341.579,t_turn,19
1341.609,1343.009,a_walk,4
1343.059,1347.099,a_descend,1
1347.139,1348.089,a_walk,4
1348.124,1349.189,t_turn,19
1349.189,1349.99,p_stand,10
1349.99,1350.59,t_turn,19
1350.649,1351.349,p_stand,10
1351.399,1351.949,t_turn,19
1351.974,1352.784,p_stand,10
1352.819,1353.779,t_turn,19
1353.799,1354.979,p_stand,10
1354.999,1357.879,a_walk,4
1357.919,1358.859,t_bend,11
1358.889,1359.689,p_bent,5
1359.709,1360.809,t_straighten,18
1360.83,1375.84,p_stand,10
1375.87,1377.15,t_bend,11
1377.185,1377.935,p_bent,5
1377.95,1379.19,t_straighten,18
1379.23,1390.16,p_stand,10
1390.165,1391.105,t_bend,11
1391.13,1392.5,p_bent,5
1392.535,1393.795,t_straighten,18
1393.795,1394.675,p_stand,10
1394.685,1395.595,a_walk,4
1395.64,1404.17,p_stand,10
1404.215,1405.145,t_turn,19
1405.19,1406.53,a_walk,4
1406.555,1412.005,p_stand,10
1412.04,1412.99,t_turn,19
1413.045,1413.755,a_walk,4
1413.765,1417.355,p_stand,10
1417.4,1418.21,t_turn,19
1418.305,1419.575,a_walk,4
1419.61,1422.9,p_stand,10
1422.955,1423.805,t_turn,19
1423.85,1424.41,a_walk,4
1424.43,1425.23,t_turn,19
1425.245,1426.065,p_stand,10
1426.115,1426.625,t_bend,11
1426.65,1469.38,p_bent,5
1469.42,1470.1,t_straighten,18
1470.14,1470.8,t_turn,19
1470.83,1472.14,a_walk,4
1472.19,1473.29,p_stand,10
1473.29,1474.62,t_turn,19
1474.64,1495.5,p_stand,10
1495.54,1496.4,t_turn,19
1496.43,1498.06,a_walk,4
1498.11,1500.04,p_stand,10
1500.095,1501.785,a_walk,4
1501.82,1507.37,a_descend,1
1507.425,1509.995,a_walk,4
1510.01,1511.62,t_turn,19
1511.665,1513.115,p_stand,10
1513.15,1514.14,t_turn,19
1514.175,1514.645,a_walk,4
1514.66,1515.52,t_turn,19
1515.57,1516.09,a_walk,4
1516.09,1516.29,p_stand,10
1516.31,1516.875,t_turn,19
1516.875,1518.565,a_walk,4
1518.64,1519.55,t_stand_sit,17
1519.59,1535.445,p_sit,8
1535.49,1537.015,t_sit_stand,15
1537.015,1539.022,a_walk,4
1539.047,1541.967,a_jump,2
1541.987,1542.917,t_turn,19
1542.952,1543.602,p_stand,10
1543.627,1546.407,t_turn,19
1546.427,1547.967,a_walk,4
1547.992,1550.522,p_stand,10
1550.547,1551.197,a_walk,4
